     77.39     0.1283E+09
     78.06     0.1703E+09
     78.73     0.8282E+08
     79.39     0.1039E+09
     80.06     0.8410E+06
     80.73     0.5362E+08
     81.39     0.1262E+07
     82.06     0.3470E+08
     82.73     0.2511E+08
     83.40     0.7740E+08
     84.06     0.2472E+07
     84.73     0.4281E+08
     85.40     0.3258E+08
     86.06     0.1600E+09
     86.73     0.1188E+09
     87.40     0.9581E+08
     88.07     0.5539E+08
     88.73     0.1044E+08
     89.40     0.8415E+08
     90.07     0.1208E+09
     90.73     0.3894E+08
     91.40     0.1261E+08
     92.07     0.1360E+08
     92.74     0.8511E+08
     93.40     0.4753E+08
     94.07     0.9884E+08
     94.74     0.5004E+08
     95.41     0.4488E+07
     96.07     0.3806E+07
     96.74     0.8838E+08
     97.41     0.5089E+08
     98.07     0.7351E+08
     98.74     0.4275E+08
     99.41     0.4630E+08
    100.08     0.1840E+08
    100.74     0.7678E+07
    101.41     0.2834E+08
    102.08     0.3444E+08
    102.74     0.2520E+08
    103.41     0.2529E+08
    104.08     0.3176E+07
    104.75     0.6981E+07
    105.41     0.4268E+08
    106.08     0.3804E+08
    106.75     0.8670E+08
    107.41     0.1393E+09
    108.08     0.4442E+08
    108.75     0.2775E+08
    109.42     0.1324E+08
    110.08     0.2935E+08
    110.75     0.1742E+08
    111.42     0.5207E+08
    112.08     0.8336E+08
    112.75     0.5631E+08
    113.42     0.1080E+09
    114.09     0.5835E+08
    114.75     0.4798E+08
    115.42     0.1338E+08
    116.09     0.7186E+08
    116.75     0.2015E+09
    117.42     0.1755E+09
    118.09     0.2707E+09
    118.76     0.7509E+08
    119.42     0.3805E+08
    120.09     0.1213E+09
    120.76     0.1508E+09
    121.42     0.5827E+08
    122.09     0.1022E+09
    122.76     0.3256E+08
    123.43     0.3629E+08
    124.09     0.5998E+08
    124.76     0.8509E+08
    125.43     0.1032E+09
    126.09     0.9907E+08
    126.76     0.2273E+08
    127.43     0.6062E+08
    128.10     0.2533E+09
    128.76     0.3903E+09
    129.43     0.1381E+09
    130.10     0.1336E+09
    130.76     0.3426E+08
    131.43     0.9006E+08
    132.10     0.7710E+08
    132.77     0.1264E+09
    133.43     0.2120E+09
    134.10     0.2925E+08
    134.77     0.4930E+08
    135.44     0.2941E+09
    136.10     0.1261E+09
    136.77     0.3836E+08
    137.44     0.1553E+08
    138.10     0.3999E+08
    138.77     0.4347E+08
    139.44     0.4169E+08
    140.11     0.8952E+08
    140.77     0.1284E+09
    141.44     0.2511E+08
    142.11     0.4294E+08
    142.77     0.6629E+08
    143.44     0.4867E+07
    144.11     0.2101E+08
    144.78     0.8258E+08
    145.44     0.5360E+08
    146.11     0.6488E+08
    146.78     0.1407E+09
    147.44     0.1755E+09
    148.11     0.1182E+09
    148.78     0.6968E+08
    149.45     0.4257E+07
    150.11     0.5643E+07
    150.78     0.1132E+09
    151.45     0.1644E+08
    152.11     0.2569E+07
    152.78     0.6169E+08
    153.45     0.5273E+08
    154.12     0.2012E+09
    154.78     0.3515E+09
    155.45     0.6454E+09
    156.12     0.9085E+07
    156.78     0.1168E+09
    157.45     0.2797E+09
    158.12     0.2891E+09
    158.79     0.6859E+08
    159.45     0.2603E+09
    160.12     0.6915E+09
    160.79     0.6433E+09
    161.45     0.9503E+09
    162.12     0.1192E+10
    162.79     0.1167E+09
    163.46     0.4644E+09
    164.12     0.2018E+10
    164.79     0.1463E+10
    165.46     0.2087E+09
    166.12     0.1055E+10
    166.79     0.1720E+10
    167.46     0.8871E+09
    168.13     0.1416E+10
    168.79     0.1463E+10
    169.46     0.1144E+09
    170.13     0.5647E+09
    170.80     0.2426E+10
    171.46     0.1281E+10
    172.13     0.1004E+09
    172.80     0.6216E+09
    173.46     0.1352E+10
    174.13     0.5023E+09
    174.80     0.5439E+09
    175.47     0.5788E+09
    176.13     0.2667E+08
    176.80     0.5197E+09
    177.47     0.2224E+10
    178.13     0.1142E+10
    178.80     0.1428E+09
    179.47     0.5276E+09
    180.14     0.1539E+10
    180.80     0.4590E+09
    181.47     0.9451E+08
    182.14     0.1898E+09
    182.80     0.4204E+08
    183.47     0.1923E+09
    184.14     0.1273E+10
    184.81     0.8643E+09
    185.47     0.5608E+09
    186.14     0.4026E+09
    186.81     0.3570E+09
    187.47     0.6475E+09
    188.14     0.4351E+08
    188.81     0.1529E+09
    189.48     0.3705E+08
    190.14     0.1666E+08
    190.81     0.5457E+09
    191.48     0.3309E+09
    192.14     0.4840E+09
    192.81     0.6947E+08
    193.48     0.2261E+09
    194.15     0.6531E+09
    194.81     0.9959E+08
    195.48     0.5228E+08
    196.15     0.1758E+09
    196.81     0.5611E+09
    197.48     0.2612E+09
    198.15     0.4095E+09
    198.82     0.6231E+09
    199.48     0.2129E+09
    200.15     0.3179E+09
    200.82     0.5781E+09
    201.48     0.2989E+09
    202.15     0.1577E+09
    202.82     0.3905E+09
    203.49     0.6074E+09
    204.15     0.3290E+09
    204.82     0.1586E+09
    205.49     0.1038E+09
    206.15     0.1403E+09
    206.82     0.2843E+09
    207.49     0.4293E+08
    208.16     0.1008E+09
    208.82     0.6640E+09
    209.49     0.3513E+09
    210.16     0.8874E+08
    210.83     0.6717E+08
    211.49     0.1889E+09
    212.16     0.2032E+08
    212.83     0.1116E+09
    213.49     0.1294E+09
    214.16     0.4252E+08
    214.83     0.4787E+09
    215.50     0.6630E+09
    216.16     0.4827E+09
    216.83     0.2359E+08
    217.50     0.1331E+09
    218.16     0.5769E+08
    218.83     0.4405E+08
    219.50     0.1175E+09
    220.17     0.2010E+08
    220.83     0.3836E+09
    221.50     0.7482E+09
    222.17     0.2705E+09
    222.83     0.2277E+08
    223.50     0.1686E+09
    224.17     0.9877E+08
    224.84     0.9781E+08
    225.50     0.2415E+09
    226.17     0.1729E+09
    226.84     0.1054E+09
    227.50     0.2007E+09
    228.17     0.4974E+09
    228.84     0.1318E+09
    229.51     0.2390E+08
    230.17     0.2497E+08
    230.84     0.3839E+08
    231.51     0.6242E+08
    232.17     0.5224E+08
    232.84     0.3257E+08
    233.51     0.1499E+08
    234.18     0.7945E+08
    234.84     0.3669E+08
    235.51     0.3158E+08
    236.18     0.1686E+08
    236.84     0.6196E+08
    237.51     0.2241E+09
    238.18     0.4197E+09
    238.85     0.3192E+09
    239.51     0.9419E+08
    240.18     0.1008E+09
    240.85     0.2961E+09
    241.51     0.1918E+09
    242.18     0.7544E+08
    242.85     0.2796E+09
    243.52     0.1643E+09
    244.18     0.1201E+09
    244.85     0.5441E+09
    245.52     0.3567E+09
    246.19     0.1779E+09
    246.85     0.1489E+09
    247.52     0.1698E+09
    248.19     0.1973E+09
    248.85     0.3766E+08
    249.52     0.4198E+08
    250.19     0.6241E+08
    250.86     0.1860E+09
    251.52     0.2360E+09
    252.19     0.3701E+09
    252.86     0.1579E+09
    253.52     0.5178E+08
    254.19     0.1287E+09
    254.86     0.1233E+08
    255.53     0.1481E+08
    256.19     0.5673E+08
    256.86     0.9448E+08
    257.53     0.2469E+09
    258.19     0.2654E+09
    258.86     0.7990E+08
    259.53     0.5591E+08
    260.20     0.3388E+08
    260.86     0.6934E+08
    261.53     0.9227E+08
    262.20     0.1292E+09
    262.86     0.1890E+09
    263.53     0.1946E+09
    264.20     0.3552E+08
    264.87     0.2300E+09
    265.53     0.1778E+09
    266.20     0.8079E+08
    266.87     0.2527E+09
    267.53     0.3408E+09
    268.20     0.2423E+08
    268.87     0.5511E+08
    269.54     0.1093E+09
    270.20     0.1498E+08
    270.87     0.7360E+08
    271.54     0.9432E+08
    272.20     0.4749E+08
    272.87     0.4273E+08
    273.54     0.3646E+08
    274.21     0.7262E+08
    274.87     0.1224E+09
    275.54     0.7556E+08
    276.21     0.1114E+09
    276.87     0.2081E+09
    277.54     0.1414E+09
    278.21     0.9776E+08
    278.88     0.3659E+08
    279.54     0.2804E+08
    280.21     0.7711E+08
    280.88     0.6510E+08
    281.54     0.6382E+08
    282.21     0.6999E+08
    282.88     0.1414E+09
    283.55     0.1808E+09
    284.21     0.1207E+09
    284.88     0.2132E+09
    285.55     0.5265E+09
    286.22     0.1740E+09
    286.88     0.9435E+08
    287.55     0.4606E+08
    288.22     0.7618E+08
    288.88     0.6930E+08
    289.55     0.4282E+08
    290.22     0.4081E+08
    290.89     0.4526E+08
    291.55     0.1919E+09
    292.22     0.8080E+08
    292.89     0.2805E+09
    293.55     0.2609E+09
    294.22     0.2483E+09
    294.89     0.2166E+09
    295.56     0.2034E+09
    296.22     0.3728E+09
    296.89     0.3047E+09
    297.56     0.1584E+09
    298.22     0.4032E+08
    298.89     0.4124E+09
    299.56     0.3015E+09
    300.23     0.1699E+09
    300.89     0.1786E+09
    301.56     0.2266E+09
    302.23     0.2904E+09
    302.89     0.2686E+09
    303.56     0.6724E+09
    304.23     0.3258E+09
    304.90     0.2246E+09
    305.56     0.8194E+08
    306.23     0.3240E+09
    306.90     0.2382E+09
    307.56     0.1700E+09
    308.23     0.2487E+09
    308.90     0.1111E+09
    309.57     0.1722E+09
    310.23     0.2654E+09
    310.90     0.2225E+09
    311.57     0.2733E+09
    312.23     0.1856E+09
    312.90     0.6830E+08
    313.57     0.1757E+09
    314.24     0.2322E+09
    314.90     0.2368E+09
    315.57     0.2806E+09
    316.24     0.1959E+09
    316.90     0.3586E+09
    317.57     0.4227E+09
    318.24     0.1766E+09
    318.91     0.5812E+09
    319.57     0.2880E+09
    320.24     0.2908E+09
    320.91     0.1095E+09
    321.58     0.6067E+08
    322.24     0.1485E+09
    322.91     0.2140E+09
    323.58     0.1608E+09
    324.24     0.4582E+09
    324.91     0.3793E+09
    325.58     0.2347E+09
    326.25     0.4158E+09
    326.91     0.2692E+09
    327.58     0.2702E+09
    328.25     0.2287E+09
    328.91     0.8071E+08
    329.58     0.9356E+08
    330.25     0.1320E+09
    330.92     0.1564E+09
    331.58     0.1344E+09
    332.25     0.6045E+09
    332.92     0.7870E+09
    333.58     0.2123E+09
    334.25     0.2850E+09
    334.92     0.8743E+09
    335.59     0.5543E+09
    336.25     0.7692E+08
    336.92     0.2333E+09
    337.59     0.1871E+09
    338.25     0.1812E+09
    338.92     0.4700E+09
    339.59     0.5227E+09
    340.26     0.1923E+09
    340.92     0.2923E+09
    341.59     0.9104E+09
    342.26     0.4960E+09
    342.92     0.7420E+08
    343.59     0.7341E+08
    344.26     0.1414E+09
    344.93     0.1095E+09
    345.59     0.2451E+09
    346.26     0.8473E+08
    346.93     0.1802E+09
    347.59     0.2283E+09
    348.26     0.3875E+09
    348.93     0.2705E+09
    349.60     0.5917E+08
    350.26     0.3007E+09
    350.93     0.1194E+09
    351.60     0.4220E+08
    352.26     0.5409E+09
    352.93     0.2727E+09
    353.60     0.1111E+09
    354.27     0.1339E+09
    354.93     0.2892E+09
    355.60     0.3049E+09
    356.27     0.7306E+08
    356.93     0.2784E+09
    357.60     0.1742E+09
    358.27     0.3168E+09
    358.94     0.2964E+09
    359.60     0.8586E+08
    360.27     0.2807E+09
    360.94     0.1318E+09
    361.61     0.2816E+09
    362.27     0.1281E+09
    362.94     0.5159E+08
    363.61     0.1174E+09
    364.27     0.1586E+09
    364.94     0.2454E+09
    365.61     0.1991E+09
    366.28     0.2172E+09
    366.94     0.9688E+08
    367.61     0.2640E+09
    368.28     0.3448E+09
    368.94     0.6312E+08
    369.61     0.1156E+09
    370.28     0.1131E+09
    370.95     0.1142E+09
    371.61     0.7919E+08
    372.28     0.1003E+09
    372.95     0.1924E+09
    373.61     0.9119E+08
    374.28     0.1001E+09
    374.95     0.1822E+09
    375.62     0.1500E+09
    376.28     0.5167E+08
    376.95     0.3912E+08
    377.62     0.3094E+08
    378.28     0.1187E+09
    378.95     0.1466E+09
    379.62     0.7403E+08
    380.29     0.5377E+08
    380.95     0.8243E+08
    381.62     0.1165E+09
    382.29     0.4391E+08
    382.95     0.1787E+08
    383.62     0.1138E+09
    384.29     0.1383E+09
    384.96     0.2985E+08
    385.62     0.1356E+09
    386.29     0.2250E+09
    386.96     0.1633E+09
    387.62     0.4463E+08
    388.29     0.6701E+08
    388.96     0.1022E+09
    389.63     0.2075E+09
    390.29     0.1010E+09
    390.96     0.6942E+08
    391.63     0.5211E+08
    392.29     0.6574E+08
    392.96     0.3442E+08
    393.63     0.6919E+08
    394.30     0.1835E+09
    394.96     0.1550E+09
    395.63     0.8912E+08
    396.30     0.9192E+08
    396.97     0.1313E+09
    397.63     0.9734E+08
    398.30     0.7569E+08
    398.97     0.1467E+08
    399.63     0.9047E+07
    400.30     0.1069E+09
    400.97     0.1533E+09
    401.64     0.9466E+08
    402.30     0.6260E+08
    402.97     0.9085E+08
    403.64     0.1140E+09
    404.30     0.2798E+08
    404.97     0.1284E+09
    405.64     0.1170E+09
    406.31     0.1327E+09
    406.97     0.1120E+09
    407.64     0.4455E+08
    408.31     0.2908E+08
    408.97     0.2250E+09
    409.64     0.1227E+09
    410.31     0.6609E+08
    410.98     0.2958E+08
    411.64     0.5212E+08
    412.31     0.7962E+08
    412.98     0.1048E+09
    413.64     0.4067E+08
    414.31     0.8775E+08
    414.98     0.5429E+08
    415.65     0.8399E+08
    416.31     0.1277E+08
    416.98     0.1997E+08
    417.65     0.6237E+07
    418.31     0.5094E+08
    418.98     0.9313E+08
    419.65     0.8341E+08
    420.32     0.5308E+08
    420.98     0.2377E+09
    421.65     0.1708E+09
    422.32     0.1800E+09
    422.98     0.1350E+09
    423.65     0.2572E+09
    424.32     0.2335E+09
    424.99     0.3623E+09
    425.65     0.1977E+09
    426.32     0.6371E+08
    426.99     0.8991E+08
    427.65     0.9359E+08
    428.32     0.5474E+08
    428.99     0.3278E+08
    429.66     0.1128E+09
    430.32     0.4419E+09
    430.99     0.6198E+09
    431.66     0.4251E+09
    432.33     0.4163E+08
    432.99     0.1991E+09
    433.66     0.2287E+09
    434.33     0.8390E+08
    434.99     0.1428E+09
    435.66     0.6346E+08
    436.33     0.2522E+09
    437.00     0.8277E+09
    437.66     0.5252E+09
    438.33     0.4729E+09
    439.00     0.1964E+09
    439.66     0.7203E+08
    440.33     0.9833E+08
    441.00     0.1289E+09
    441.67     0.1565E+09
    442.33     0.6407E+09
    443.00     0.6881E+09
    443.67     0.2498E+09
    444.33     0.2889E+09
    445.00     0.1131E+09
    445.67     0.4245E+08
    446.34     0.2298E+09
    447.00     0.1729E+09
    447.67     0.5358E+08
    448.34     0.4108E+09
    449.00     0.5048E+09
    449.67     0.2161E+09
    450.34     0.4038E+09
    451.01     0.6385E+09
    451.67     0.1583E+09
    452.34     0.1448E+09
    453.01     0.3233E+09
    453.67     0.1432E+09
    454.34     0.5782E+08
    455.01     0.4076E+09
    455.68     0.2578E+09
    456.34     0.3072E+09
    457.01     0.3602E+09
    457.68     0.6528E+09
    458.34     0.8092E+08
    459.01     0.3519E+08
    459.68     0.2056E+09
    460.35     0.2524E+09
    461.01     0.3179E+09
    461.68     0.3875E+09
    462.35     0.3713E+09
    463.01     0.4062E+09
    463.68     0.1845E+09
    464.35     0.1819E+09
    465.02     0.2117E+09
    465.68     0.3587E+09
    466.35     0.2477E+09
    467.02     0.9233E+09
    467.68     0.1101E+10
    468.35     0.7497E+09
    469.02     0.3406E+09
    469.69     0.1434E+10
    470.35     0.1174E+10
    471.02     0.4550E+09
    471.69     0.1111E+10
    472.36     0.2200E+10
    473.02     0.7557E+09
    473.69     0.5770E+09
    474.36     0.7792E+09
    475.02     0.2071E+09
    475.69     0.1164E+09
    476.36     0.3501E+09
    477.03     0.4371E+09
    477.69     0.4033E+09
    478.36     0.1500E+09
    479.03     0.2825E+09
    479.69     0.4663E+09
    480.36     0.4018E+09
    481.03     0.2094E+09
    481.70     0.2902E+09
    482.36     0.1603E+09
    483.03     0.3428E+09
    483.70     0.1130E+10
    484.36     0.6365E+09
    485.03     0.2072E+09
    485.70     0.2620E+09
    486.37     0.3735E+09
    487.03     0.6834E+08
    487.70     0.1436E+09
    488.37     0.1153E+09
    489.03     0.9464E+08
    489.70     0.1545E+09
    490.37     0.1664E+09
    491.04     0.2324E+09
    491.70     0.3746E+09
    492.37     0.2296E+09
    493.04     0.2300E+09
    493.70     0.5331E+09
    494.37     0.3895E+09
    495.04     0.3331E+09
    495.71     0.5368E+09
    496.37     0.6430E+09
    497.04     0.5292E+09
    497.71     0.2462E+09
    498.37     0.8210E+09
    499.04     0.1201E+10
    499.71     0.1614E+10
    500.38     0.7626E+09
    501.04     0.2586E+09
    501.71     0.6241E+09
    502.38     0.7704E+09
    503.04     0.9581E+09
    503.71     0.6524E+09
    504.38     0.4330E+09
    505.05     0.1327E+10
    505.71     0.2087E+10
    506.38     0.1885E+10
    507.05     0.5658E+09
    507.72     0.5579E+09
    508.38     0.1279E+10
    509.05     0.1454E+10
    509.72     0.8698E+09
    510.38     0.8934E+09
    511.05     0.8253E+09
    511.72     0.1395E+10
    512.39     0.2161E+10
    513.05     0.1268E+10
    513.72     0.3921E+09
    514.39     0.6498E+09
    515.05     0.9553E+09
    515.72     0.4368E+09
    516.39     0.2154E+09
    517.06     0.5210E+09
    517.72     0.5335E+09
    518.39     0.2942E+09
    519.06     0.5099E+09
    519.72     0.7459E+09
    520.39     0.2137E+09
    521.06     0.2973E+09
    521.73     0.4790E+09
    522.39     0.3401E+09
    523.06     0.1594E+09
    523.73     0.2907E+09
    524.39     0.2289E+09
    525.06     0.1867E+09
    525.73     0.1736E+09
    526.40     0.1207E+10
    527.06     0.1536E+10
    527.73     0.6853E+09
    528.40     0.6866E+09
    529.06     0.1324E+10
    529.73     0.2691E+10
    530.40     0.3898E+09
    531.07     0.4551E+09
    531.73     0.1885E+10
    532.40     0.2160E+09
    533.07     0.1168E+10
    533.73     0.3620E+10
    534.40     0.9692E+09
    535.07     0.8950E+09
    535.74     0.2023E+10
    536.40     0.2313E+10
    537.07     0.4342E+09
    537.74     0.1272E+10
    538.40     0.1359E+10
    539.07     0.4816E+09
    539.74     0.1577E+10
    540.41     0.1584E+10
    541.07     0.6678E+09
    541.74     0.2050E+10
    542.41     0.2451E+10
    543.07     0.1191E+10
    543.74     0.9392E+09
    544.41     0.3956E+09
    545.08     0.1935E+09
    545.74     0.3679E+09
    546.41     0.3871E+09
    547.08     0.1753E+09
    547.75     0.6182E+09
    548.41     0.1014E+10
    549.08     0.5108E+09
    549.75     0.1113E+09
    550.41     0.3030E+08
    551.08     0.3461E+09
    551.75     0.3994E+09
    552.42     0.9601E+08
    553.08     0.3915E+09
    553.75     0.1433E+10
    554.42     0.9882E+09
    555.08     0.6061E+09
    555.75     0.4684E+09
    556.42     0.4312E+09
    557.09     0.5573E+09
    557.75     0.1171E+10
    558.42     0.3185E+09
    559.09     0.3258E+09
    559.75     0.6373E+09
    560.42     0.1274E+10
    561.09     0.6118E+09
    561.76     0.1372E+09
    562.42     0.1269E+09
    563.09     0.2109E+09
    563.76     0.2149E+09
    564.42     0.4923E+09
    565.09     0.5397E+09
    565.76     0.1141E+10
    566.43     0.5080E+09
    567.09     0.6444E+08
    567.76     0.8582E+09
    568.43     0.1530E+10
    569.09     0.5937E+09
    569.76     0.5456E+09
    570.43     0.1379E+10
    571.10     0.6816E+09
    571.76     0.3091E+09
    572.43     0.1133E+10
    573.10     0.8417E+09
    573.76     0.6751E+09
    574.43     0.4934E+09
    575.10     0.1341E+10
    575.77     0.2522E+10
    576.43     0.8941E+09
    577.10     0.3031E+09
    577.77     0.1527E+10
    578.43     0.1508E+10
    579.10     0.4569E+09
    579.77     0.1133E+10
    580.44     0.1417E+10
    581.10     0.7105E+09
    581.77     0.1844E+10
    582.44     0.1566E+10
    583.11     0.1244E+10
    583.77     0.1029E+10
    584.44     0.8520E+09
    585.11     0.9178E+09
    585.77     0.1760E+10
    586.44     0.3464E+10
    587.11     0.3790E+10
    587.78     0.2213E+10
    588.44     0.1292E+10
    589.11     0.1183E+10
    589.78     0.7920E+09
    590.44     0.6936E+09
    591.11     0.4050E+09
    591.78     0.1124E+10
    592.45     0.1295E+10
    593.11     0.2930E+09
    593.78     0.8753E+09
    594.45     0.5765E+09
    595.11     0.4454E+09
    595.78     0.3626E+09
    596.45     0.1333E+10
    597.12     0.1907E+10
    597.78     0.9126E+09
    598.45     0.1950E+10
    599.12     0.1680E+10
    599.78     0.1577E+10
    600.45     0.1435E+10
    601.12     0.7423E+09
    601.79     0.4458E+09
    602.45     0.6039E+09
    603.12     0.1433E+10
    603.79     0.1567E+10
    604.45     0.1741E+10
    605.12     0.8736E+09
    605.79     0.6501E+09
    606.46     0.1519E+10
    607.12     0.2012E+10
    607.79     0.3284E+10
    608.46     0.1671E+10
    609.12     0.9805E+09
    609.79     0.2018E+10
    610.46     0.2693E+10
    611.13     0.2131E+10
    611.79     0.1515E+10
    612.46     0.1505E+10
    613.13     0.1673E+10
    613.79     0.1511E+10
    614.46     0.8798E+09
    615.13     0.1077E+10
    615.80     0.1986E+09
    616.46     0.3894E+09
    617.13     0.1592E+10
    617.80     0.1417E+10
    618.46     0.1129E+10
    619.13     0.1927E+10
    619.80     0.3750E+10
    620.47     0.2866E+10
    621.13     0.1205E+10
    621.80     0.9224E+09
    622.47     0.1029E+10
    623.14     0.1353E+10
    623.80     0.8900E+09
    624.47     0.3642E+09
    625.14     0.7055E+09
    625.80     0.1999E+10
    626.47     0.2335E+10
    627.14     0.1175E+10
    627.81     0.2334E+10
    628.47     0.1210E+10
    629.14     0.1162E+10
    629.81     0.6940E+09
    630.47     0.3503E+09
    631.14     0.1517E+10
    631.81     0.9356E+09
    632.48     0.6314E+09
    633.14     0.8861E+09
    633.81     0.1337E+10
    634.48     0.1419E+10
    635.14     0.1659E+10
    635.81     0.2245E+10
    636.48     0.2878E+10
    637.15     0.3113E+10
    637.81     0.3002E+10
    638.48     0.8030E+09
    639.15     0.1603E+10
    639.81     0.2401E+10
    640.48     0.6171E+09
    641.15     0.6989E+09
    641.82     0.9774E+09
    642.48     0.1189E+10
    643.15     0.1249E+10
    643.82     0.2510E+10
    644.48     0.5306E+10
    645.15     0.5850E+10
    645.82     0.3015E+10
    646.49     0.2949E+10
    647.15     0.9007E+10
    647.82     0.8469E+10
    648.49     0.3549E+10
    649.15     0.3364E+10
    649.82     0.4093E+10
    650.49     0.1247E+11
    651.16     0.1527E+11
    651.82     0.1488E+11
    652.49     0.6142E+10
    653.16     0.1913E+10
    653.82     0.3029E+10
    654.49     0.2294E+10
    655.16     0.3633E+10
    655.83     0.4396E+10
    656.49     0.3617E+10
    657.16     0.1449E+10
    657.83     0.1820E+10
    658.50     0.4013E+10
    659.16     0.1654E+10
    659.83     0.2692E+10
    660.50     0.1028E+10
    661.16     0.9633E+09
    661.83     0.1369E+10
    662.50     0.2925E+10
    663.17     0.3404E+10
    663.83     0.3815E+10
    664.50     0.5374E+10
    665.17     0.2629E+10
    665.83     0.3497E+10
    666.50     0.5867E+10
    667.17     0.9741E+10
    667.84     0.1233E+11
    668.50     0.2263E+10
    669.17     0.1181E+10
    669.84     0.2855E+10
    670.50     0.5415E+10
    671.17     0.5914E+10
    671.84     0.8717E+10
    672.51     0.1219E+11
    673.17     0.7645E+10
    673.84     0.1053E+11
    674.51     0.9479E+10
    675.17     0.5067E+10
    675.84     0.1677E+11
    676.51     0.2213E+11
    677.18     0.1989E+11
    677.84     0.8356E+10
    678.51     0.4771E+10
    679.18     0.4351E+10
    679.84     0.4915E+10
    680.51     0.3971E+10
    681.18     0.7056E+10
    681.85     0.6142E+10
    682.51     0.3573E+10
    683.18     0.5518E+10
    683.85     0.2756E+10
    684.51     0.1375E+10
    685.18     0.1010E+11
    685.85     0.5423E+10
    686.52     0.5283E+10
    687.18     0.1077E+11
    687.85     0.9010E+10
    688.52     0.1367E+11
    689.18     0.5821E+10
    689.85     0.1447E+10
    690.52     0.1324E+10
    691.19     0.7465E+09
    691.85     0.1854E+10
    692.52     0.3696E+10
    693.19     0.2143E+10
    693.85     0.5767E+10
    694.52     0.4576E+10
    695.19     0.1975E+11
    695.86     0.2046E+11
    696.52     0.2944E+11
    697.19     0.1712E+11
    697.86     0.1121E+11
    698.53     0.1303E+11
    699.19     0.2064E+11
    699.86     0.3483E+11
    700.53     0.2096E+11
    701.19     0.1682E+11
    701.86     0.8686E+10
    702.53     0.3307E+10
    703.20     0.6115E+10
    703.86     0.3944E+10
    704.53     0.3766E+10
    705.20     0.8481E+10
    705.86     0.6064E+10
    706.53     0.1336E+11
    707.20     0.1545E+11
    707.87     0.9669E+10
    708.53     0.3223E+10
    709.20     0.2946E+10
    709.87     0.2203E+10
    710.53     0.2049E+10
    711.20     0.6551E+10
    711.87     0.6433E+10
    712.54     0.5106E+10
    713.20     0.5372E+10
    713.87     0.1853E+10
    714.54     0.9578E+09
    715.20     0.3619E+10
    715.87     0.3722E+10
    716.54     0.7055E+10
    717.21     0.1491E+11
